case_name,scenario_index,converged,solve_time_s,objective_eur,max_line_loading_pct,min_vm_pu,max_vm_pu,active_set_key,power_balance_residual_mw,line_violation_pct,voltage_violation_pu,active_line_constraints,active_voltage_constraints,active_gen_max_constraints,active_gen_min_constraints,load_scale,reactive_scale,renewable_scale,ramp_max,smoothness,std_power,complementarity,sample_id,sample_seed
case30,17,True,0.15429719999883673,500.57642579405825,94.16872906532862,1.0285415934038158,1.0799996421174214,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.579545793108707e-08,0.0,0.0,0,8,0,0,0.9326937675081568,0.8333006656041467,0.18904260144576324,0.0570477103221744,0.008404063487202,0.0535815189838653,0.2699373757854014,2,2027
case30,24,True,0.15177249999942433,507.266406331621,94.5671889057774,1.028387586744539,1.0799996276626347,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.91030281488014e-08,0.0,0.0,0,8,0,0,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,2,2027
case30,29,True,0.1499612999996316,513.8659867101709,96.03583524398708,1.0280304184750373,1.0799995694596969,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.4523817238916195e-08,0.0,0.0,0,9,0,0,0.9610818582342691,0.8426435261912558,0.24280796711790803,0.1626215736453757,0.019280327397211,0.087150305726172,0.0218990393907583,2,2027
case30,36,True,0.15499160000035772,511.50335642567484,96.20653584082108,1.0280290906870067,1.0799995710461112,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",5.6137424708779804e-08,0.0,0.0,0,9,0,0,0.9628340014433301,0.8438978830837395,0.2707954890284078,0.0747931934516501,0.0166767850082891,0.0949820990102159,0.4666930105870253,2,2027
case30,57,True,0.15465989999938756,523.6301996017448,98.37384024961537,1.0274231255633606,1.0799995352968468,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.37024835103972e-08,0.0,0.0,1,9,0,0,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.1489669082156486,0.0295783221772786,0.143495597447187,0.2076321726045782,2,2027
case30,59,True,0.1647159999993164,523.8599403482356,99.70810390703615,1.027547546213267,1.0799999258919566,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.8530550687234637e-06,0.0,0.0,1,9,0,0,1.0214508720899498,0.8525700108604444,0.4995786109120887,0.3619160339400894,0.0419923104795807,0.1136881589732719,-0.0453431481563737,2,2027
case30,66,True,0.1441530000010971,523.2129430097,99.1903319963879,1.0273031900580547,1.0799969891826833,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",1.8594645510017216e-06,0.0,0.0,1,9,0,0,1.0049916991791523,0.8606943425791176,0.41361872131824734,0.4525043886676165,0.0446149826683551,0.1484711168127898,0.6606800112725327,2,2027
case30,91,True,0.1560016999992513,508.9535516932418,95.7829979254204,1.0280514501927849,1.0799995965556894,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.864475933175072e-08,0.0,0.0,0,9,0,0,0.9537316180329319,0.8446311774695986,0.24030457068672045,0.0860774391050512,0.0197686649395693,0.0957855353658008,-0.1164380649776284,2,2027
case30,100,True,0.15619669999978214,517.6631824087316,97.64534305729508,1.0275688266203913,1.0799995307791244,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.587512313416255e-08,0.0,0.0,1,9,0,0,0.9799852001607156,0.8554488052302893,0.3181071715139296,0.2311305829110305,0.0373965915010361,0.1305337216368317,-0.0044798011219117,2,2027
case30,103,True,0.1550807999992685,494.4190839404602,92.90665768710956,1.0288979432906848,1.0799996532710157,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.120805946998928e-08,0.0,0.0,0,8,0,0,0.9156239446431097,0.8251086226168718,0.142698599341992,0.0516779522950393,0.0038090481355711,0.0201045179657683,0.3129595928082574,2,2027
case30,126,True,0.15267810000113968,527.6014304377746,98.6238224359222,1.0272769938008877,1.079999527665292,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",7.038620375432458e-08,0.0,0.0,1,9,0,0,0.9959102845353895,0.8595603191021861,0.3295807448356715,0.1455867183308646,0.0292936671983364,0.1558520863931159,-0.3837710066422278,2,2027
case30,132,True,0.1846734999999171,519.4503077624815,97.18690668171128,1.027549756384299,1.0799995282989212,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",6.385536321928953e-08,0.0,0.0,1,9,0,0,0.9716569373113904,0.8552663327732141,0.2582987063713774,0.231200213136366,0.0201721379432336,0.1437970361065092,-0.2567669156144156,2,2027
case30,136,True,0.17015689999971073,513.860314779332,97.56022357437821,1.0279675886559907,1.0799993697688304,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",5.042183703896086e-07,0.0,0.0,1,9,0,0,0.988418850290541,0.8442680200053109,0.39395037354424695,0.1088532909600325,0.0290601087179726,0.08653272925489,0.7336418142962514,2,2027
case30,137,True,0.1744509999989532,518.3661429482256,96.98216097600773,1.0276809924054653,1.0799995325205205,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",6.36403068021707e-08,0.0,0.0,0,9,0,0,0.9711678242576333,0.8515561781560281,0.26389469438555485,0.0817419148280806,0.0134371245592513,0.1324431624334681,-0.5116037453913908,2,2027
case30,154,True,0.18848049999905925,498.883960362878,93.99835121254127,1.0286302275888402,1.0799996433718126,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",3.517621172122176e-08,0.0,0.0,0,9,0,0,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.0384502124739116,0.0117815125655869,0.0418038312571253,0.5633026704498756,2,2027
case30,170,True,0.17467519999991055,509.57197124715606,95.15315718460282,1.028137327267109,1.079999614429907,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",4.2620335927168185e-08,0.0,0.0,0,8,0,0,0.9446687174288995,0.8416189881792058,0.18543296039208512,0.2348674189413643,0.0162402666963405,0.0849806371539297,-0.0075718224460116,2,2027
case30,177,True,0.18149069999890344,510.9716821375221,96.6424177565493,1.0282597198814436,1.0799995470532768,"L:none|VL:none|VH:0,11|GMAX:none|GMIN:none",7.19191681763931e-08,0.0,0.0,0,9,0,0,0.9780728508814285,0.8364065280678109,0.35898906924532653,0.0650441802127213,0.0190412984130699,0.0589958834248109,0.6080372730903358,2,2027
case30,198,True,0.15956400000141002,517.8344132134848,97.69219668747104,1.0277632134323207,1.0799963319561723,"L:9|VL:none|VH:0,11|GMAX:none|GMIN:none",3.8435210802933995e-06,0.0,0.0,1,9,0,0,0.9872099290787744,0.8487759710142199,0.35659208471382864,0.1439407150139973,0.0262947593432488,0.1092859742383412,0.5472582217076155,2,2027
case118,17,True,0.3962252000001172,113682.60186440407,4.094613573889118,1.0214398477449038,1.0599999937338933,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2117033008962608e-05,0.0,0.0,0,40,0,25,0.9326937675081568,0.8333006656041467,0.18904260144576324,0.0570477103221744,0.008404063487202,0.0535815189838653,0.2699373757854014,2,2027
case118,24,True,0.3893458999991708,115174.08821280356,4.106060880540408,1.0208660890571384,1.059999993620348,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.0434060786556074e-05,0.0,0.0,0,40,0,24,0.9398135475991417,0.8347174919548289,0.17638649639555656,0.2226145721275475,0.0161893718687013,0.0536518409930124,0.5087524525681729,2,2027
case118,29,True,0.40346060000047146,117062.22020749243,4.116850617072484,1.0211704287382724,1.0599999935403392,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.2810213817715521e-05,0.0,0.0,0,39,0,21,0.9610818582342691,0.8426435261912558,0.24280796711790803,0.1626215736453757,0.019280327397211,0.087150305726172,0.0218990393907583,2,2027
case118,36,True,0.3756316999988485,116661.5087900605,4.113483238812,1.021366391771662,1.0599999915780125,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.653480983065947e-05,0.0,0.0,0,39,0,22,0.9628340014433301,0.8438978830837395,0.2707954890284078,0.0747931934516501,0.0166767850082891,0.0949820990102159,0.4666930105870253,2,2027
case118,57,True,0.3914299999996729,119873.59196627056,4.130122435360473,1.0218567335483637,1.059999992169681,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",2.207131075238067e-05,0.0,0.0,0,38,0,20,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.1489669082156486,0.0295783221772786,0.143495597447187,0.2076321726045782,2,2027
case118,59,True,0.4031199999990349,120760.27949739927,4.1309304661007324,1.023066585934242,1.0599999922022325,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.4852907440854324e-05,0.0,0.0,0,36,0,19,1.0214508720899498,0.8525700108604444,0.4995786109120887,0.3619160339400894,0.0419923104795807,0.1136881589732719,-0.0453431481563737,2,2027
case118,66,True,0.39910429999872576,120143.21776810804,4.129748501335814,1.0221719098862836,1.0599999546098815,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",0.00020797219369228515,0.0,0.0,0,37,0,19,1.0049916991791523,0.8606943425791176,0.41361872131824734,0.4525043886676165,0.0446149826683551,0.1484711168127898,0.6606800112725327,2,2027
case118,91,True,0.3803867000005994,115904.02469875441,4.109338706016404,1.0211257808070093,1.059999993756208,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",1.3025037034708475e-05,0.0,0.0,0,40,0,24,0.9537316180329319,0.8446311774695986,0.24030457068672045,0.0860774391050512,0.0197686649395693,0.0957855353658008,-0.1164380649776284,2,2027
case118,100,True,0.4078434000002744,118342.82838358189,4.122443092218505,1.0214173761127965,1.0599999986824615,"L:none|VL:none|VH:3,4|GMAX:none|GMIN:1,2",3.065525774559319e-06,0.0,0.0,0,38,0,20,0.9799852001607156,0.8554488052302893,0.3181071715139296,0.2311305829110305,0.0373965915010361,0.1305337216368317,-0.0044798011219117,2,2027
